depth_below_mudline,relative_depth,scour_depth,spring_type,k_intact,k_scoured,alpha_fem,alpha,depth_below_scour
0.2290526310602633,0.024629315167770244,2.0,t-z,1583.5196080300989,,,0.0,0.0
8.912733912467939,0.9583584852116063,2.5,t-z,6489.845703843497,21160.69205853975,3.260584769528142,0.8482349043426186,6.412733912467939
8.455670634905479,0.9092118962263955,2.5,t-z,3511.873944834487,13445.55406468775,3.828598143297377,0.8392499171132505,5.955670634905479
7.99860735734302,0.8600653072411849,2.5,t-z,3442.844824863992,16763.19419502972,4.868994987507734,0.8291233867311757,5.49860735734302
7.54154407978056,0.8109187182559742,2.5,t-z,2716.748133754852,13941.969493233366,5.131859416781486,0.8176202657316873,5.04154407978056
7.084480802218101,0.7617721292707634,2.5,t-z,1877.579429602783,16108.53626807447,8.579416675587652,0.8044351988749845,4.584480802218101
6.627417524655641,0.7126255402855527,2.5,t-z,2189.621162012868,16204.916438621764,7.400785450815135,0.7891635830784675,4.127417524655641
6.170354247093182,0.6634789513003421,2.5,t-z,1997.2345024146337,18467.72991667153,9.246650753501532,0.7712566865034626,3.670354247093182
5.713290969530723,0.6143323623151314,2.5,t-z,1701.6269472468791,17464.221771244378,10.263249415214272,0.7499492160102604,3.213290969530723
5.256227691968263,0.5651857733299207,2.5,t-z,1633.9890502365415,21474.812041302703,13.142567900436015,0.7241365372353027,2.756227691968263
4.799164414405804,0.5160391843447101,2.5,t-z,1630.0394725096933,21942.14949881216,13.461115432394338,0.6921531507122951,2.299164414405804
4.342101136843345,0.46689259535949945,2.5,t-z,1312.7000984738272,20064.209051220307,15.284686178166192,0.651338527263588,1.842101136843345
3.8850378592808856,0.41774600637428877,2.5,t-z,1663.862358214047,19637.5739600336,11.802402922987053,0.5970809219399923,1.3850378592808856
3.427974581718426,0.36859941738907803,2.5,t-z,1164.219347974708,18688.973142043345,16.052793809478377,0.520294510500869,0.9279745817184262
2.9709113041559667,0.31945282840386735,2.5,t-z,891.8759765780651,,,0.39812982660859525,0.4709113041559667
2.5138480265935077,0.2703062394186567,2.5,t-z,807.7824423604185,14578.867127953126,18.04801189457927,0.07422059556120557,0.0138480265935077
2.056784749031048,0.221159650433446,2.5,t-z,1375.3904449572813,13979.888319103307,10.164305248999685,0.0,0.0
1.5997214714685888,0.17201306144823533,2.5,t-z,1511.2975014969372,,,0.0,0.0
